airport,countryCode,lat,lng,month_of_purchase,year_of_purchase,months_in_advance,month_of_flight,year_of_flight,airline,dist,duration,price,sale
LDE,FR,43.186508,0.003368,1,2019,1,2,2019,RyanAir,1098.5,124.0,78.91,False
BOO,NO,67.27261999999999,14.367839000000002,11,2019,1,12,2019,EuroWings,1555.73,170.0,110.35,True
RHA,IS,65.166667,-21.416667,1,2019,2,3,2019,EasyJet,157.82,30.0,18.18,False
LEH,FR,49.53391,0.088063,5,2019,5,10,2019,EuroWings,1053.45,120.0,61.82,False
HAU,NO,59.344763,5.215903,4,2019,1,5,2019,EasyJet,927.05,107.0,81.71,False
JOE,FI,62.656788,29.613540000000004,7,2019,1,8,2019,EasyJet,1267.11,141.0,116.65,False
SUF,IT,38.910015,16.244972,1,2019,1,2,2019,EasyJet,638.22,78.0,49.64,False
TEY,IS,65.883333,-23.45,12,2019,2,2,2020,EasyJet,1001.44,115.0,76.67,False
MCM,MC,43.725833,7.419722,5,2019,3,8,2019,EasyJet,897.03,104.0,77.84,False
ATH,GR,37.93635,23.946486,7,2019,1,8,2019,EuroWings,822.34,97.0,80.25,False
XEX,FR,48.833333,2.65,10,2019,1,11,2019,EasyJet,1647.17,179.0,193.65,False
LUY,ES,43.015,-7.551944000000001,6,2019,5,11,2019,EuroWings,1434.59,158.0,138.37,False
WFD,GB,53.33805600000001,-2.148889,4,2019,1,5,2019,RyanAir,671.49,82.0,52.18,False
ESS,DE,51.403889,6.941667,4,2019,2,6,2019,EuroWings,196.49,34.0,26.79,False
GJR,IS,65.983333,-21.35,8,2019,1,9,2019,RyanAir,629.77,77.0,49.0,False
ZRH,CH,47.450604,8.561746000000001,9,2019,1,10,2019,RyanAir,995.05,114.0,87.05,False
RHA,IS,65.166667,-21.416667,6,2019,9,3,2020,RyanAir,157.82,30.0,13.0,False
RJK,HR,45.215833,14.568332999999999,3,2019,4,7,2019,EasyJet,498.32,64.0,45.38,False
OPA,IS,66.416667,-16.483333,3,2019,9,12,2019,RyanAir,1030.78,118.0,79.02,False
PMI,ES,39.547654,2.730388,1,2019,1,2,2019,RyanAir,291.85,44.0,28.0,False
LCV,IT,43.833333,10.583333,2,2019,2,4,2019,RyanAir,1318.96,146.0,88.48,False
XCR,FR,48.779595,4.19097,6,2019,2,8,2019,EasyJet,1620.39,177.0,139.45,False
DUB,IE,53.42728,-6.24357,11,2019,6,5,2020,EasyJet,1420.92,157.0,83.73,False
SOJ,NO,69.783333,20.933332999999998,7,2019,2,9,2019,EasyJet,766.39,91.0,66.18,False
LBA,GB,53.869339000000004,-1.6599849999999998,5,2019,4,9,2019,EasyJet,1117.54,126.0,51.55,True
TUF,FR,47.432237,0.726584,11,2019,3,2,2020,RyanAir,1541.88,169.0,107.03,False
BRR,GB,57.025237,-7.449342999999999,8,2019,2,10,2019,EasyJet,698.36,84.0,50.91,False
SUI,GE,42.866667,41.116667,9,2019,1,10,2019,EasyJet,1874.28,202.0,128.55,False
LIG,FR,45.862179,1.176245,12,2019,7,7,2020,RyanAir,551.75,70.0,45.5,False
NWI,GB,52.669534,1.2767819999999999,1,2019,5,6,2019,RyanAir,801.32,95.0,63.62,False
BEQ,GB,52.35,0.766667,8,2019,2,10,2019,EuroWings,714.49,86.0,52.12,False
DLE,FR,47.038253999999995,5.428719,11,2019,2,1,2020,EuroWings,1138.27,128.0,85.33,False
LBG,FR,48.964426,2.441525,9,2019,7,4,2020,EasyJet,1662.6,181.0,90.5,False
FCN,DE,53.768526,8.665585,4,2019,4,8,2019,RyanAir,981.17,113.0,80.13,False
CHV,PT,41.733333,-7.466667,4,2019,3,7,2019,EasyJet,1474.78,162.0,121.25,False
BHD,GB,54.61452,-5.870215,11,2019,3,2,2020,RyanAir,1808.92,195.0,92.63,True
VDS,NO,70.065,29.845278000000004,8,2019,1,9,2019,RyanAir,618.6,76.0,58.04,False
SAY,IT,43.256302000000005,11.255,2,2019,4,6,2019,EuroWings,1345.13,149.0,105.65,False
QGV,DE,50.05,8.683333,1,2019,2,3,2019,EuroWings,1337.17,148.0,89.7,False
MJT,GR,39.053867,26.603171000000003,3,2019,1,4,2019,RyanAir,390.47,54.0,34.36,False
DBV,HR,42.560718,18.260617,2,2019,1,3,2019,EuroWings,1516.08,166.0,105.64,False
OSI,HR,45.465883000000005,18.807212,10,2019,4,2,2020,EuroWings,363.16,51.0,19.89,True
GRZ,AT,46.996157000000004,15.443228,6,2019,3,9,2019,EuroWings,565.46,71.0,40.88,False
CQF,FR,50.95,1.9333330000000002,11,2019,6,5,2020,EasyJet,710.01,86.0,45.87,False
EFL,GR,38.118056,20.505556,6,2019,3,9,2019,EasyJet,735.66,88.0,50.67,False
OBN,GB,56.463501,-5.3996699999999995,9,2019,1,10,2019,RyanAir,728.69,87.0,55.36,False
JMK,GR,37.436111,25.344444,8,2019,1,9,2019,EuroWings,752.02,90.0,57.27,False
POR,FI,61.46866,21.791381,7,2019,1,8,2019,RyanAir,1700.85,185.0,153.05,False
VAF,FR,44.920278,4.9702779999999995,9,2019,2,11,2019,EasyJet,550.36,70.0,72.12,False
HEW,GR,37.885903000000006,23.740151,5,2019,8,1,2020,EuroWings,927.12,107.0,49.93,False
LUG,CH,46.002393,8.909827,8,2019,1,9,2019,RyanAir,274.04,42.0,32.07,False
YEO,GB,51.016667,-2.55,3,2019,1,4,2019,EuroWings,920.33,107.0,68.09,False
CDF,IT,46.533333,12.133333,1,2019,5,6,2019,EuroWings,972.29,112.0,75.01,False
JTY,GR,36.566666999999995,26.366667,4,2019,1,5,2019,EasyJet,1394.83,154.0,98.0,False
BOR,FR,47.655556,7.011667,1,2019,1,2,2019,RyanAir,1664.47,181.0,115.18,False
XFW,DE,53.535278000000005,9.835556,1,2019,1,2,2019,EasyJet,673.11,82.0,52.18,False
DPE,FR,49.884806,1.080755,8,2019,6,2,2020,RyanAir,950.95,110.0,58.67,False
OBS,FR,44.666667,4.7,3,2019,2,5,2019,RyanAir,746.95,89.0,53.94,False
DRS,DE,51.124333,13.766082,5,2019,2,7,2019,RyanAir,381.09,53.0,41.76,False
LIS,PT,38.770043,-9.128165,1,2019,2,3,2019,EuroWings,734.42,88.0,53.33,False
SWI,GB,51.566666999999995,-1.7833330000000003,10,2019,1,11,2019,EasyJet,510.66,66.0,71.4,False
TSF,IT,45.655113,12.204444,1,2019,3,4,2019,EuroWings,471.44,62.0,35.7,False
CBG,GB,52.208044,0.177738,7,2019,4,11,2019,EasyJet,652.99,80.0,74.18,False
CHQ,GR,35.5402,24.140373999999998,7,2019,1,8,2019,EasyJet,1565.76,171.0,141.46,False
JUI,DE,53.683333,7.066667,9,2019,7,4,2020,EuroWings,1508.09,165.0,82.5,False
SIJ,IS,66.166667,-18.933332999999998,12,2019,8,8,2020,EasyJet,1512.54,166.0,100.71,False
BOD,FR,44.83102,-0.70217,8,2019,1,9,2019,EasyJet,371.57,52.0,33.09,False
HEM,FI,60.25,25.05,9,2019,2,11,2019,EasyJet,1731.41,188.0,193.7,False
SPU,HR,43.536525,16.29946,11,2019,6,5,2020,EuroWings,1655.16,180.0,96.0,False
FOA,GB,60.123048,-2.053476,9,2019,1,10,2019,EasyJet,982.43,113.0,71.91,False
LPA,ES,27.932398,-15.384626,1,2019,1,2,2019,EuroWings,369.31,51.0,32.45,False
JUI,DE,53.683333,7.066667,9,2019,1,10,2019,EuroWings,1508.09,165.0,105.0,False
FRA,DE,50.048952,8.573678,10,2019,4,2,2020,EasyJet,1297.3,144.0,86.4,False
BMR,DE,53.716667,7.4,1,2019,4,5,2019,RyanAir,1417.69,156.0,85.09,False
SRP,NO,59.833332999999996,5.4166669999999995,9,2019,2,11,2019,EasyJet,1253.91,140.0,173.09,False
LWR,NL,53.228593999999994,5.760549,6,2019,1,7,2019,EuroWings,1191.52,134.0,110.85,False
NIT,FR,46.316666999999995,-0.45,4,2019,3,7,2019,EuroWings,841.68,99.0,74.1,False
YLI,FI,64.05444399999999,24.728889000000002,10,2019,1,11,2019,EasyJet,267.41,41.0,44.35,False
QUF,EE,59.469213,24.822022,4,2019,1,5,2019,RyanAir,1217.66,136.0,86.55,False
PAR,FR,48.833333,2.331938,5,2019,1,6,2019,EasyJet,1623.09,177.0,146.43,False
KSJ,GR,35.421267,26.910895,11,2019,2,1,2020,EuroWings,1421.42,157.0,104.67,False
INQ,IE,53.033333,-9.433333,9,2019,2,11,2019,RyanAir,365.84,51.0,52.55,False
MST,NL,50.915619,5.768827,8,2019,2,10,2019,RyanAir,370.19,52.0,31.52,False
GCI,GB,49.432756,-2.5950439999999997,3,2019,6,9,2019,RyanAir,1862.7,201.0,97.45,False
RKV,IS,64.131055,-21.932476,6,2019,1,7,2019,EasyJet,587.46,73.0,60.39,False
LKZ,GB,52.49166700000001,0.67609,11,2019,6,5,2020,RyanAir,810.1,96.0,51.2,False
PNA,ES,42.767497,-1.639347,3,2019,4,7,2019,EasyJet,1598.9,174.0,123.38,False
SMA,PT,36.966667,-25.1,8,2019,1,9,2019,EasyJet,1056.73,120.0,76.36,False
SUF,IT,38.910015,16.244972,1,2019,3,4,2019,EasyJet,638.22,78.0,44.91,False
SOF,BG,42.688342,23.414431,9,2019,2,11,2019,RyanAir,1619.16,176.0,181.33,False
ATH,GR,37.93635,23.946486,6,2019,2,8,2019,RyanAir,822.34,97.0,76.42,False
SCP,FR,45.416667,0.616667,6,2019,4,10,2019,EasyJet,337.17,48.0,26.18,False
BHX,GB,52.452518000000005,-1.7332560000000001,10,2019,2,12,2019,EuroWings,427.77,57.0,58.73,False
KVA,GR,40.912994,24.619675,1,2019,4,5,2019,EasyJet,1336.62,148.0,80.73,False
CDG,FR,49.003196,2.567023,8,2019,2,10,2019,RyanAir,1691.86,184.0,111.52,False
DLP,FR,48.866667,2.8,1,2019,1,2,2019,EuroWings,1672.53,182.0,115.82,False
CFN,IE,55.041667000000004,-8.340278,6,2019,4,10,2019,RyanAir,1610.85,176.0,96.0,False
BYR,DK,57.277563,11.005083,12,2019,6,6,2020,EasyJet,718.47,86.0,59.63,False
DPE,FR,49.884806,1.080755,10,2019,2,12,2019,RyanAir,950.95,110.0,113.33,False
OSL,NO,60.194192,11.100411,11,2019,6,5,2020,RyanAir,1205.49,135.0,86.4,False
OSR,CZ,49.695516999999995,18.121285,3,2019,5,8,2019,RyanAir,1086.98,123.0,82.37,False
TPS,IT,37.901385,12.495865,12,2019,1,1,2020,RyanAir,481.2,63.0,44.1,False
OSL,NO,60.194192,11.100411,9,2019,1,10,2019,RyanAir,1205.49,135.0,103.09,False
BRF,GB,53.868531999999995,-1.6586330000000002,9,2019,3,12,2019,EasyJet,1117.57,126.0,123.33,False
NDY,GB,59.250065,-2.575134,2,2019,2,4,2019,EasyJet,343.83,49.0,29.7,False
SKE,NO,59.182778000000006,9.5625,4,2019,1,5,2019,EuroWings,264.8,41.0,31.31,False
XYT,FR,43.566666999999995,1.483333,9,2019,1,10,2019,EasyJet,1094.03,124.0,78.91,False
DOC,GB,57.86666700000001,-4.033333,3,2019,3,6,2019,RyanAir,504.11,65.0,48.65,False
LKN,NO,68.154216,13.614864,4,2019,5,9,2019,EasyJet,1271.47,142.0,87.78,False
GOZ,BG,43.116667,25.666667,1,2019,5,6,2019,EasyJet,1147.51,129.0,86.39,False
MFX,FR,45.416667,6.566667,7,2019,2,9,2019,EuroWings,329.61,47.0,28.48,False
VNO,LT,54.643079,25.279605,11,2019,4,3,2020,EasyJet,1796.96,194.0,116.4,False
GTW,CZ,49.2,17.516667,2,2019,3,5,2019,RyanAir,1488.51,163.0,93.85,False
MJF,NO,65.78439,13.218328,4,2019,3,7,2019,RyanAir,1260.21,141.0,94.98,True
LEY,NL,52.466667,5.533333,2,2019,4,6,2019,EasyJet,708.9,85.0,60.27,False
OBS,FR,44.666667,4.7,3,2019,1,4,2019,EuroWings,746.95,89.0,56.64,False
CDT,ES,40.213889,0.07333300000000001,8,2019,4,12,2019,RyanAir,1013.85,116.0,107.56,False
SDR,ES,43.423086,-3.824453,1,2019,3,4,2019,RyanAir,1527.3,167.0,96.15,False
NIC,CY,35.151111,33.272222,10,2019,1,11,2019,EuroWings,1274.88,142.0,153.62,False
LIN,IT,45.460958000000005,9.279157000000001,10,2019,5,3,2020,EasyJet,471.37,62.0,35.13,False
OPA,IS,66.416667,-16.483333,10,2019,2,12,2019,EuroWings,1030.78,118.0,121.58,False
GTI,DE,54.384003,13.325393,5,2019,6,11,2019,EuroWings,1803.42,195.0,160.73,False
WEX,IE,52.333333,-6.466667,10,2019,6,4,2020,RyanAir,715.74,86.0,45.87,False
PYR,GR,37.933333000000005,21.283333,6,2019,3,9,2019,RyanAir,1106.13,125.0,71.97,False
KRP,DK,56.3,9.116667,3,2019,4,7,2019,EuroWings,1495.5,164.0,116.29,False
BWE,DE,52.318095,10.557136999999999,12,2019,1,1,2020,RyanAir,317.2,46.0,32.2,False
CHW,GB,51.89972,-2.07806,3,2019,5,8,2019,RyanAir,390.13,54.0,36.16,False
CLY,FR,42.527778000000005,8.791667,5,2019,7,12,2019,EuroWings,1629.5,177.0,136.77,False
LEQ,GB,50.102792,-5.670205,12,2019,5,5,2020,EasyJet,718.72,86.0,48.73,False
OZI,ES,37.6625,-24.9,8,2019,2,10,2019,RyanAir,607.7,75.0,45.45,False
GRS,IT,42.761944,11.070556,8,2019,3,11,2019,RyanAir,1569.03,171.0,167.37,False
SDN,NO,61.766667000000005,6.216667,10,2019,2,12,2019,RyanAir,1272.09,142.0,175.56,False
LDE,FR,43.186508,0.003368,7,2019,3,10,2019,RyanAir,1098.5,124.0,53.55,True
KLX,GR,37.069444,22.027778,4,2019,2,6,2019,RyanAir,1798.36,194.0,152.85,False
SYT,FR,46.4,4.033333,3,2019,3,6,2019,EasyJet,307.5,45.0,33.68,False
SOU,GB,50.950725,-1.361318,6,2019,9,3,2020,EuroWings,673.15,82.0,35.53,False
NCY,FR,45.930556,6.100833000000001,10,2019,4,2,2020,EuroWings,642.69,79.0,35.55,True
JKL,GR,36.963333,26.940556,9,2019,1,10,2019,EasyJet,1360.5,151.0,96.09,False
PSL,GB,56.233332999999995,-3.566667,6,2019,1,7,2019,EasyJet,1498.26,164.0,135.67,False
LPA,ES,27.932398,-15.384626,11,2019,4,3,2020,EasyJet,369.31,51.0,30.6,False
GRW,PT,39.090953999999996,-28.027958,10,2019,2,12,2019,EuroWings,530.38,68.0,70.06,False
LPL,GB,53.337616000000004,-2.854905,7,2019,4,11,2019,EasyJet,540.89,69.0,63.98,False
ZAZ,ES,41.663862,-1.007466,5,2019,3,8,2019,EuroWings,1509.81,165.0,123.5,False
KUT,GE,42.176389,42.4825,3,2019,3,6,2019,EasyJet,1540.46,169.0,126.49,False
AVB,IT,46.033333,12.6,5,2019,3,8,2019,EasyJet,718.46,86.0,64.37,False
ORM,GB,52.233333,-0.9,1,2019,1,2,2019,EasyJet,564.68,71.0,45.18,False
FNC,PT,32.693121000000005,-16.775635,6,2019,1,7,2019,EuroWings,495.21,64.0,52.95,False
GUT,DE,51.9,8.383333,5,2019,1,6,2019,RyanAir,406.07,55.0,45.5,False
SPJ,GR,36.983333,22.533333,4,2019,2,6,2019,EuroWings,1815.94,196.0,154.42,False
TOJ,ES,40.455556,-3.546667,8,2019,1,9,2019,RyanAir,459.28,60.0,38.18,False
BIO,ES,43.305535,-2.9058080000000004,5,2019,5,10,2019,EuroWings,1848.29,199.0,102.52,False
GAT,FR,44.55,6.0833330000000005,10,2019,3,1,2020,EuroWings,298.17,44.0,27.87,False
MAH,ES,39.86503,4.224099,11,2019,3,2,2020,EasyJet,312.28,46.0,29.13,False
JMK,GR,37.436111,25.344444,9,2019,5,2,2020,EuroWings,752.02,90.0,51.0,False
EPK,CY,34.666667,32.9,4,2019,1,5,2019,EuroWings,1178.82,132.0,84.0,False
HOR,PT,38.52,-28.717221999999996,4,2019,2,6,2019,RyanAir,834.9,98.0,77.21,False
GLL,NO,60.7,8.95,6,2019,2,8,2019,EuroWings,1281.26,143.0,135.2,False
LGW,GB,51.150836,-0.17741600000000002,11,2019,4,3,2020,EuroWings,162.41,31.0,18.6,False
FAN,NO,58.101667000000006,6.625556,10,2019,1,11,2019,RyanAir,405.11,55.0,71.4,False
AUF,FR,47.85,3.5,7,2019,2,9,2019,EuroWings,1049.3,119.0,72.12,False
LDV,FR,48.5,-4.1,12,2019,4,4,2020,RyanAir,1527.03,167.0,100.2,False
BVA,FR,49.459488,2.110815,12,2019,1,1,2020,RyanAir,1495.18,164.0,114.8,False
WEX,IE,52.333333,-6.466667,5,2019,2,7,2019,EuroWings,715.74,86.0,67.76,False
FLF,DE,54.772222,9.383333,2,2019,1,3,2019,EuroWings,1458.0,160.0,101.82,False
HOR,PT,38.52,-28.717221999999996,11,2019,8,7,2020,EasyJet,834.9,98.0,59.45,False
IGS,DE,48.722246999999996,11.537142999999999,4,2019,6,10,2019,EasyJet,1579.5,172.0,83.39,False
RRA,ES,36.75,-5.1666669999999995,7,2019,1,8,2019,EuroWings,1277.61,142.0,117.47,False
CTA,IT,37.470663,15.065876999999999,8,2019,2,10,2019,EuroWings,1379.31,152.0,92.12,False
GRS,IT,42.761944,11.070556,5,2019,4,9,2019,EasyJet,1569.03,171.0,93.27,False
MSE,GB,51.346396,1.357335,4,2019,8,12,2019,EuroWings,383.98,53.0,38.22,False
CQF,FR,50.95,1.9333330000000002,3,2019,9,12,2019,RyanAir,710.01,86.0,57.59,False
LGG,BE,50.643334,5.4601489999999995,11,2019,2,1,2020,EasyJet,613.09,76.0,50.67,False
XCR,FR,48.779595,4.19097,5,2019,2,7,2019,EuroWings,1620.39,177.0,139.45,False
TNF,FR,48.750833,2.1130560000000003,7,2019,5,12,2019,EuroWings,1594.83,174.0,152.38,False
LBI,FR,43.933333000000005,2.15,3,2019,4,7,2019,EuroWings,1158.78,130.0,46.09,True
KTT,FI,67.695949,24.859026999999998,2,2019,1,3,2019,RyanAir,1498.72,164.0,104.36,False
MVV,FR,45.816666999999995,6.65,3,2019,3,6,2019,EuroWings,583.15,73.0,54.64,False
OBS,FR,44.666667,4.7,12,2019,2,2,2020,RyanAir,746.95,89.0,59.33,False
BZR,FR,43.321186,3.353485,9,2019,4,1,2020,RyanAir,1838.09,198.0,118.8,False
DRS,DE,51.124333,13.766082,3,2019,1,4,2019,EuroWings,381.09,53.0,33.73,False
VDS,NO,70.065,29.845278000000004,5,2019,3,8,2019,EuroWings,618.6,76.0,68.26,False
SGE,DE,50.85,8.0,4,2019,5,9,2019,RyanAir,680.61,83.0,42.76,False
DSA,GB,53.481004000000006,-1.01155,2,2019,1,3,2019,EuroWings,1164.08,131.0,83.36,False
RHA,IS,65.166667,-21.416667,6,2019,8,2,2020,EuroWings,157.82,30.0,14.0,False
FRF,DE,50.1,8.683333,7,2019,8,3,2020,EuroWings,1311.11,146.0,68.13,False
UTI,FI,60.9,26.933333,11,2019,3,2,2020,RyanAir,1534.55,168.0,106.4,False
BCN,ES,41.303027,2.07593,4,2019,2,6,2019,RyanAir,1133.8,128.0,100.85,False
IOA,GR,39.696667,20.825833,10,2019,2,12,2019,EasyJet,444.66,59.0,60.79,False
ZYR,BE,50.836945,4.3355559999999995,5,2019,3,8,2019,EasyJet,913.24,106.0,79.34,False
CSO,DE,51.857760999999996,11.426725999999999,5,2019,2,7,2019,RyanAir,419.27,56.0,44.12,False
GRO,ES,41.898041,2.7663830000000003,2,2019,1,3,2019,EasyJet,1295.48,144.0,91.64,False
NOE,DE,53.5,7.1666669999999995,9,2019,2,11,2019,EasyJet,1375.65,152.0,156.61,False
OLO,CZ,49.633333,17.2,6,2019,3,9,2019,RyanAir,1426.08,157.0,90.39,False
RVK,NO,64.883333,11.233333,4,2019,7,11,2019,EuroWings,504.66,65.0,60.27,False
AOI,IT,43.606911,13.355723000000001,7,2019,4,11,2019,EasyJet,879.63,102.0,94.58,False
CSO,DE,51.857760999999996,11.426725999999999,9,2019,3,12,2019,EuroWings,419.27,56.0,54.81,False
IPW,GB,52.066666999999995,1.166667,6,2019,2,8,2019,EuroWings,515.2,66.0,52.0,False
SRP,NO,59.833332999999996,5.4166669999999995,11,2019,2,1,2020,EasyJet,1253.91,140.0,112.0,False
FNC,PT,32.693121000000005,-16.775635,5,2019,1,6,2019,EuroWings,495.21,64.0,52.95,False
PIX,PT,38.466667,-28.3,7,2019,1,8,2019,EuroWings,918.86,106.0,87.69,False
CTA,IT,37.470663,15.065876999999999,11,2019,6,5,2020,EasyJet,1379.31,152.0,81.07,False
BGZ,PT,41.55,-8.433333,6,2019,2,8,2019,EasyJet,1117.68,126.0,99.27,False
SXD,FR,43.616667,7.05,5,2019,4,9,2019,EuroWings,869.43,101.0,55.09,False
TLS,FR,43.630071,1.374321,4,2019,1,5,2019,EuroWings,1024.2,117.0,74.45,False
SZR,BG,42.433333000000005,25.616667,7,2019,8,3,2020,RyanAir,1571.65,172.0,80.27,False
MAD,ES,40.49027,-3.564479,9,2019,4,1,2020,RyanAir,483.6,63.0,37.8,False
ZAZ,ES,41.663862,-1.007466,9,2019,8,5,2020,EuroWings,1509.81,165.0,77.0,False
LRT,FR,47.753739,-3.4363940000000004,1,2019,5,6,2019,EasyJet,1028.1,117.0,78.35,False
ACE,ES,28.950668,-13.609059,8,2019,1,9,2019,EuroWings,1439.35,158.0,100.55,False
DNR,FR,48.587778,-2.083611,10,2019,6,4,2020,EuroWings,1536.66,168.0,89.6,False
VOL,GR,39.220290999999996,22.792661,7,2019,1,8,2019,EasyJet,443.28,59.0,48.81,False
FAE,FO,62.066667,-7.266667,3,2019,3,6,2019,EuroWings,1261.1,141.0,105.54,False
RRS,NO,62.579167000000005,11.345556,10,2019,3,1,2020,EuroWings,1083.29,123.0,93.48,False
EVN,AM,40.15272,44.39805,11,2019,1,12,2019,EuroWings,973.78,112.0,121.16,False
HUY,GB,53.583378,-0.34851,2,2019,9,11,2019,EuroWings,1443.04,159.0,106.48,False
RCO,FR,45.890556,-0.980556,5,2019,3,8,2019,EasyJet,525.61,67.0,50.15,False
TAR,IT,40.517778,17.401944,2,2019,3,5,2019,EasyJet,796.89,94.0,54.12,False
RRA,ES,36.75,-5.1666669999999995,1,2019,2,3,2019,EasyJet,1277.61,142.0,86.06,False
RRO,IT,40.616667,14.366667000000001,12,2019,5,5,2020,EasyJet,888.74,103.0,58.37,False
LTN,GB,51.879768,-0.376232,3,2019,5,8,2019,EuroWings,439.36,58.0,38.84,False
HRT,GB,54.045878,-1.251643,3,2019,4,7,2019,EuroWings,1346.07,149.0,105.65,False
MJV,ES,37.775213,-0.81904,8,2019,2,10,2019,EuroWings,765.12,91.0,55.15,False
ESS,DE,51.403889,6.941667,9,2019,1,10,2019,EuroWings,196.49,34.0,21.64,False
ODB,ES,37.841111,-4.847222,7,2019,2,9,2019,EuroWings,787.69,93.0,56.36,False
SWK,IT,45.822224,10.295,12,2019,1,1,2020,EuroWings,294.3,44.0,15.4,True
FMO,DE,52.130053000000004,7.694928,5,2019,2,7,2019,RyanAir,513.13,66.0,52.0,False
FSC,FR,41.498633,9.098222999999999,12,2019,3,3,2020,EuroWings,1050.17,120.0,76.0,False
JAH,FR,43.283333,5.6,5,2019,1,6,2019,EuroWings,1146.7,129.0,106.72,False
PVK,GR,38.926389,20.765832999999997,5,2019,4,9,2019,EuroWings,484.65,63.0,34.36,False
BRE,DE,53.052971,8.785352,3,2019,8,11,2019,EasyJet,556.28,70.0,50.48,False
STA,DK,55.990278,8.355,8,2019,1,9,2019,EasyJet,1377.67,152.0,96.73,False
FCO,IT,41.794594000000004,12.250346,1,2019,5,6,2019,EasyJet,1794.79,194.0,129.92,False
GRQ,NL,53.120278000000006,6.575556,4,2019,9,1,2020,EuroWings,1233.69,138.0,59.8,False
LSI,GB,59.877889,-1.2871110000000001,9,2019,2,11,2019,RyanAir,1115.39,126.0,64.91,True
SOY,GB,59.15528199999999,-2.6415319999999998,10,2019,4,2,2020,EuroWings,273.69,42.0,25.2,False
TRF,NO,59.178087,10.251807000000001,4,2019,1,5,2019,RyanAir,379.26,52.0,39.71,False
COV,PT,40.283333,-7.5,5,2019,7,12,2019,EasyJet,768.07,91.0,70.32,False
HSK,ES,42.080927,-0.323469,9,2019,1,10,2019,EuroWings,1742.71,189.0,120.27,False
NRN,DE,51.599286,6.150168,9,2019,2,11,2019,EuroWings,279.83,42.0,43.27,False
GOA,IT,44.415065999999996,8.850810000000001,3,2019,4,7,2019,RyanAir,1032.13,118.0,83.67,False
EDI,GB,55.948143,-3.3641769999999998,7,2019,2,9,2019,RyanAir,1713.17,186.0,112.73,False
BHD,GB,54.61452,-5.870215,10,2019,1,11,2019,EasyJet,1808.92,195.0,210.95,False
IIA,IE,53.083332999999996,-9.533333,2,2019,3,5,2019,RyanAir,414.32,56.0,32.24,False
RKV,IS,64.131055,-21.932476,6,2019,1,7,2019,RyanAir,587.46,73.0,60.39,False
KTQ,FI,62.165833,30.076666999999997,11,2019,1,12,2019,RyanAir,1327.56,147.0,159.03,False
GRO,ES,41.898041,2.7663830000000003,9,2019,2,11,2019,EuroWings,1295.48,144.0,148.36,False
RHE,FR,49.310833,4.050555999999999,2,2019,1,3,2019,RyanAir,1747.9,189.0,120.27,False
CIA,IT,41.799065,12.590987,9,2019,3,12,2019,EuroWings,1919.2,206.0,201.63,False
FLH,GB,58.5,-3.0,8,2019,1,9,2019,EuroWings,176.11,32.0,20.36,False
VLY,GB,53.250358999999996,-4.529017,9,2019,1,10,2019,RyanAir,940.31,109.0,69.36,False
CLY,FR,42.527778000000005,8.791667,1,2019,6,7,2019,EasyJet,1629.5,177.0,111.56,False
SEC,FR,44.916667,6.5,3,2019,1,4,2019,EasyJet,12.36,16.0,10.18,False
HVG,NO,70.983333,25.833333,8,2019,2,10,2019,EasyJet,590.75,74.0,53.82,False
YLI,FI,64.05444399999999,24.728889000000002,10,2019,2,12,2019,EasyJet,267.41,41.0,42.24,False
AHO,IT,40.630404999999996,8.295891000000001,8,2019,9,5,2020,RyanAir,813.54,96.0,41.6,False
SVJ,NO,68.24498299999999,14.667774,12,2019,3,3,2020,EasyJet,1514.87,166.0,126.16,False
WVN,DE,53.502219,8.05223,8,2019,1,9,2019,EasyJet,1061.91,121.0,77.0,False
SZR,BG,42.433333000000005,25.616667,10,2019,1,11,2019,RyanAir,1571.65,172.0,186.07,False
ENF,FI,68.360381,23.421201999999997,2,2019,3,5,2019,EuroWings,1499.39,164.0,94.42,False
BJF,NO,70.6,29.666666999999997,5,2019,1,6,2019,EuroWings,440.64,59.0,58.57,False
IOA,GR,39.696667,20.825833,10,2019,1,11,2019,RyanAir,444.66,59.0,63.83,False
PNA,ES,42.767497,-1.639347,10,2019,2,12,2019,EuroWings,1598.9,174.0,179.27,False
GRY,IS,66.54799,-18.020378,11,2019,4,3,2020,EuroWings,1652.31,180.0,108.0,False
SIR,CH,46.21725,7.322294,5,2019,4,9,2019,EasyJet,762.04,91.0,59.56,False
SKG,GR,40.520833,22.972222,12,2019,1,1,2020,RyanAir,531.0,68.0,47.6,False
LRT,FR,47.753739,-3.4363940000000004,3,2019,2,5,2019,RyanAir,1028.1,117.0,70.91,False
RDZ,FR,44.410594,2.483866,4,2019,1,5,2019,EuroWings,1012.55,116.0,73.82,False
KLU,AT,46.650121999999996,14.324192000000002,11,2019,2,1,2020,EasyJet,781.15,93.0,62.0,False
SYT,FR,46.4,4.033333,3,2019,2,5,2019,RyanAir,307.5,45.0,27.27,False
SMA,PT,36.966667,-25.1,8,2019,2,10,2019,EuroWings,1056.73,120.0,72.73,False
VLY,GB,53.250358999999996,-4.529017,9,2019,2,11,2019,EuroWings,940.31,109.0,112.3,False
GLA,GB,55.864213,-4.431782,6,2019,2,8,2019,EasyJet,1352.78,150.0,118.18,False
